Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2026-06-10,1181135.375,1195077.9510961215,1135324.0535413155,1164205.1040261383,19,1357617.55,-2.1452160936514586,3.6277297640740436
2026-06-11,1159225.625,1160221.5233032645,1080549.6590420962,1126360.980992268,31622,1340562.9,-1.8549736519406168,3.6306940278643554
2026-06-12,1196073.875,1244872.8923813489,1188106.6884887593,1214995.9429641964,21267,1325896.4125,3.1786952604675234,3.7612010685334907
2026-06-15,1247860.625,1266782.6935355149,1216987.7763367917,1234913.946528332,14445,1313323.125,4.329728379026765,3.933075534901092
2026-06-16,1287696.5,1317573.4489559166,1256823.652745553,1293671.8897911834,17990,1306958.8,3.1923336790917745,3.8619592241947838
2026-06-17,1255827.75,1324544.7323552736,1242881.0721649483,1324544.7323552736,13193,1299298.71875,-2.4748650011862217,3.8897857552556006
2026-06-18,1204041.0,1262798.9975186104,1199061.5086848636,1249852.3200992555,21129,1291331.53125,-4.123714418637425,3.927388090524532
2026-06-19,1187110.75,1224954.884647651,1164205.0895553692,1214995.9018456377,45909,1285256.55,-1.4061190607296603,3.8485082250761398
2026-06-22,1142295.375,1188106.697798605,1139307.6800348735,1186114.9011551875,17172,1272409.4625,-3.7751637747362676,3.502546528706554
2026-06-23,1079553.75,1151258.4271217713,1075570.1568265683,1140303.545894834,30016,1255180.41875,-5.492592053959777,3.5808490217720768
2026-06-24,1093496.375,1120385.6301229508,1059635.8315118398,1065611.221539162,24566,1237951.38125,1.29151744412912,3.592044756436266
2026-06-25,1105447.125,1152254.3456081082,1097479.9385135134,1105447.125,18084,1223710.0375,1.0928934263728207,3.596712813186462
2026-06-26,1051668.625,1116402.0157433713,1016812.1838304924,1116402.0157433713,21702,1208323.40625,-4.864864070273822,3.6883820987267995
2026-06-29,1120385.625,1128352.8116666668,1038721.9616666667,1061627.6233333333,19117,1195974.26875,6.534092428591753,4.061695610095401
2026-06-30,1075570.125,1120385.546875,1067602.9388888888,1120385.546875,22208,1181284.76875,-4.000006694123726,4.110362338897294
2026-07-01,1090508.625,1113414.2856164384,1055652.1849315069,1099471.709589041,20535,1169981.325,1.3888913100854383,4.093915990499168
2026-07-02,1079553.75,1103455.3090405904,1046689.1063191881,1093496.326107011,16906,1158428.90625,-1.0045656447696616,4.0929116986717755
2026-07-03,1110426.625,1116402.014910314,1044697.335986547,1096484.0485426008,17556,1150959.66875,2.859781182734067,4.110941676219375
2026-07-06,1108434.875,1144287.2159703504,1078557.9241913746,1113414.3668014375,13876,1149167.05625,-0.17936799741270493,3.5751631797841315
2026-07-07,1089512.75,1107438.9195612432,1045693.2244058502,1107438.9195612432,14583,1143291.25625,-1.7071029996236775,3.338002098274157
2026-07-08,1029758.875,1093496.368230174,1011832.7050290136,1090508.6732350097,16808,1135722.43125,-5.48445853433106,3.5061131269325307
2026-07-09,998886.0,1054656.3050847456,986935.220338983,1015816.2711864407,23548,1127705.45,-2.9980683584785783,3.5364050792409545
2026-07-10,1038721.9375,1088516.8530081497,1023783.462847555,1023783.462847555,16160,1119837.853125,3.9880364225747478,3.587176111503507
2026-07-13,1020795.75,1080549.6475609755,1005857.2756097561,1058639.8851219513,14034,1108484.609375,-1.7257927124505357,3.3959398379820165
2026-07-14,1010836.75,1049676.7827586206,999881.8689655171,1037726.0034482758,18272,1094641.621875,-0.9756114286330053,3.2536221705190713
2026-07-15,1015816.25,1055652.1813725492,1011832.6568627452,1027767.0294117647,13408,1082641.046875,0.49261169026550977,3.2578216475281487
2026-07-16,1024779.375,1025775.2733236152,985939.3403790088,1024779.375,12960,1073677.965625,0.8823569223272321,3.1973025676958717
2026-07-20,952078.75,1024779.3240062762,942119.7672594143,1004861.3585251046,15012,1061926.365625,-7.094270900992717,3.4972631660394167
2026-07-21,951082.875,964029.5528795811,916226.4345549737,941123.8920157067,12449,1052365.740625,-0.1046000659084112,3.441969679526533
2026-07-22,989922.9375,1025775.2772887324,969009.0726232394,970004.9709507042,14293,1047884.2,4.083772668075847,3.4289472124085427
2026-07-23,1038721.9375,1045693.225671141,985939.3270613614,985939.3270613614,14350,1045145.478125,4.929575641841311,3.613602780466696
