Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2026-06-02,360102.875,369592.4098474341,341623.25450762827,360102.875,44720282,290179.9828125,3.2951325228715023,5.174182495372035
2026-06-04,351112.78125,365596.8077880512,347616.636913229,348615.5352951636,34771037,296123.428125,-2.4965348443830138,5.249604013065685
2026-06-05,328637.5625,342622.1396276596,324641.9690349544,333132.6051481763,33725012,299269.9578125,-6.401139448693883,4.743506928348335
2026-06-08,295174.46875,315152.43617808796,292177.7736357868,292677.222821489,38929682,300468.6359375,-10.182370358227077,5.371453799502542
2026-06-09,321645.28125,323643.0780279503,299669.5166925466,309658.50058229815,30124249,303140.6890625,8.967853016589867,5.670798280751943
2026-06-10,302166.75,314153.53016528924,294924.7369834711,310657.3859504132,1191,303989.7515625,-6.05590455868067,5.741447091281903
2026-06-11,298670.625,306162.3630852843,287183.29326923075,290179.9885033445,31420307,304988.65,-1.1570184343578482,5.7189111720763055
2026-06-12,322144.71875,338626.54156976746,319647.47286821704,325640.8629844961,31006148,306911.528125,7.859525438767201,5.9472949541996885
2026-06-15,336628.75,344120.48775964393,333632.05489614245,342122.6910237389,21500067,308959.26875,4.496125625216374,5.955791241388097
2026-06-16,342622.15625,345119.4022868076,332133.72289540817,342622.15625,17548685,312580.2765625,1.7804201958388832,5.527319930904496
2026-06-17,346118.28125,347616.6287878788,331134.80587121216,331634.25505050505,18134051,315851.66875,1.0204024860111405,5.49498034129126
2026-06-18,362100.65625,362600.10543103446,344120.48573275865,344619.9349137931,32764450,320196.8765625,4.6176049824008025,5.49307560856335
2026-06-19,353610.03125,374087.44831391243,345868.56870144774,372089.65152718924,43284898,324092.5796875,-2.3448245269508505,5.554296419350103
2026-06-22,353110.59375,362600.128801273,341623.26184582745,342622.16027227725,24330451,326789.60625,-0.1412396300621066,5.302137648473795
2026-06-23,309658.5,352611.13064516126,309658.5,347117.18951612903,41266630,327663.6421875,-12.305519720760294,6.045387724646972
2026-06-24,340124.90625,340624.35545154184,313654.098568282,313654.098568282,47809959,329736.35625,9.838711435339253,6.391735337577179
2026-06-25,358105.0625,362100.6559449093,351612.2231520223,359103.96086122736,36157158,332308.51875,5.286339200571266,6.457345554082748
2026-06-26,339126.0,356107.27245949925,321145.8291605302,353610.02650957287,39735951,334306.315625,-5.299858753044018,6.567674464778336
2026-06-29,323000.0,335500.0,316000.0,331000.0,35436521,334623.7765625,-4.755164747026175,6.56995547296676
2026-06-30,334000.0,343000.0,321000.0,323500.0,29237216,333893.0,3.4055727554179516,6.205569798379516
2026-07-01,314500.0,339000.0,311500.0,334500.0,24968382,331612.85625,-5.838323353293418,6.283678203556273
2026-07-02,286000.0,304000.0,281500.0,290000.0,38905074,328357.2171875,-9.062003179650235,6.559715806804391
2026-07-03,309500.0,313000.0,283500.0,288500.0,31520538,327400.3390625,8.216783216783208,6.716863543673359
2026-07-06,318000.0,325000.0,303000.0,320000.0,23872879,328541.615625,2.746365105008075,6.30309064921343
2026-07-07,296000.0,310000.0,286000.0,307000.0,32421032,327259.3515625,-6.91823899371069,6.188207135886357
2026-07-08,277500.0,300000.0,273500.0,285500.0,33525758,326026.0140625,-6.25,6.1979682457770595
2026-07-09,278000.0,291500.0,267500.0,288500.0,29703616,324992.4828125,0.18018018018017834,6.194769445477858
2026-07-10,285000.0,298000.0,282000.0,291000.0,20088811,323135.246875,2.517985611510798,5.9401299043991855
2026-07-13,254500.0,292500.0,253000.0,285000.0,31882652,319028.809375,-10.701754385964913,6.2399140362791385
2026-07-14,263000.0,270000.0,247000.0,255000.0,40086496,315047.7015625,3.3398821218074692,6.288674317758947
2026-07-15,279500.0,284500.0,273000.0,283500.0,24873414,311716.7875,6.273764258555126,6.489393568585174
2026-07-16,255000.0,265500.0,252500.0,264500.0,27001478,306361.7546875,-8.765652951699465,6.58419295899782
2026-07-20,244000.0,257500.0,240000.0,241000.0,26804038,300881.253125,-4.313725490196074,6.611697093785235
2026-07-21,259000.0,263500.0,243000.0,247000.0,20386896,296175.7234375,6.1475409836065475,6.831962440513928
2026-07-22,260500.0,276000.0,260000.0,276000.0,22292003,293717.7984375,0.5791505791505891,6.329874021864162
2026-07-23,270000.0,273000.0,263000.0,269000.0,16011816,290211.553125,3.6468330134356908,5.927549070523559
2026-07-24,249500.0,266500.0,247000.0,266000.0,26175580,284781.3,-7.592592592592595,5.910707932967914
2026-07-27,254000.0,258500.0,246000.0,257000.0,23296044,280525.0,1.8036072144288484,5.8914763978451195
